Unnamed: 0,Unnamed: 0.1,DAO Name,ENS,Voter Address,Voter Choice,Weight,block,Vote Time,Transaction Hash,Current Delegated Votes to Voter,Current Delegated Votes Raw to Voter,Voter Token Holders Represented,Proposal ID,Proposal State,Quorum Votes,Proposal Token Holders,Proposal Delegate Holders,Against Delegate Votes,For Delegate Votes,Abstain Delegate Votes,Total Delegate Votes,Against Weighted Votes,For Weighted Votes,Abstain Weighted Votes,Total Weighted Votes,Proposal Date Created,Proposal Date Start,Proposal Date End,Offchain?,Proposal Choices,DAO Token Supply,Voter Power
41,41.0,AaveV2,313labs.eth,0xee8082ad1b571e22096858495a31621f8d7bcb8a,FOR,5e+16,16047289,1669382771,0x660f9b8b7389571421bb95aee1888d26b7b75d35aaa191a06491782778a1ebf9,0.05,5e+16,1.0,123,EXECUTED,320000000000000000000000,138857,125686,38,256,0,294,12216631543268498578,567025741931418344691185,0,567037958562961613189763,1669172867,16037113.0,16056313.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,3.1e-09
42,42.0,AaveV2,,0x54255fe8b8203ddcf67bf81a695cd02b51148e1a,FOR,4.5806e+19,16047305,1669382963,0xcfac28183c021a5f1f0b02c5a47fe55bf6363b6f4601dba2c685e1ddd7f4239f,0.0,0.0,0.0,124,EXECUTED,320000000000000000000000,139103,125927,14,161,0,175,2046523066605471176,488031192746819839088891,0,488033239269886444560067,1669262927,16044555.0,16063755.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,2.8629e-06
43,43.0,AaveV2,httsb.eth,0x700b46f4cda1d668920c105247291c640e521f0c,FOR,2.238476924638389e+16,16047328,1669383239,0x646cb52c79380fcd35bbaec66bce35bb5899d518d537c9236129561c2dce9df7,0.02238476924638389,2.238476924638389e+16,0.0,124,EXECUTED,320000000000000000000000,139103,125927,14,161,0,175,2046523066605471176,488031192746819839088891,0,488033239269886444560067,1669262927,16044555.0,16063755.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1.4e-09
44,44.0,AaveV2,fosuncapital.eth,0xf292c8167bba21806b3525ca4cacc1ea755b9747,FOR,5.044219662458968e+17,16047400,1669384103,0x2c6daa2977e6bc70c830e7b926dabf087bf08c0eb865095619017d847bc14708,0.5044219662458969,5.044219662458968e+17,0.0,123,EXECUTED,320000000000000000000000,138857,125686,38,256,0,294,12216631543268498578,567025741931418344691185,0,567037958562961613189763,1669172867,16037113.0,16056313.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,3.15e-08
45,45.0,AaveV2,coost.eth,0xb4ee962f90fc1ba210611ea294e28ca3dc719c4f,FOR,1.6612274464547716e+16,16047460,1669384823,0x3fca1c93c699c00971d3c5a78a39b565eda0d5bc308ec100882d5171422b1669,0.016612274464547716,1.6612274464547716e+16,0.0,124,EXECUTED,320000000000000000000000,139103,125927,14,161,0,175,2046523066605471176,488031192746819839088891,0,488033239269886444560067,1669262927,16044555.0,16063755.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1e-09
46,46.0,AaveV2,coost.eth,0xb4ee962f90fc1ba210611ea294e28ca3dc719c4f,FOR,1.6612274464547716e+16,16047472,1669384967,0x1cf9e14b4e9f23457592e03fd138c4df5f5909dac09fd89969ff2ce3c6a905be,0.016612274464547716,1.6612274464547716e+16,0.0,123,EXECUTED,320000000000000000000000,138857,125686,38,256,0,294,12216631543268498578,567025741931418344691185,0,567037958562961613189763,1669172867,16037113.0,16056313.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1e-09
47,47.0,AaveV2,coost.eth,0xb4ee962f90fc1ba210611ea294e28ca3dc719c4f,FOR,1.6612274464547716e+16,16047474,1669384991,0xda560be190a857d03325f413bb49549601fcf10fb4f1859953497b03111dfb1f,0.016612274464547716,1.6612274464547716e+16,0.0,122,EXECUTED,320000000000000000000000,138858,125687,18,151,0,169,14056839166924856266,566995654574388015658020,0,567009711413554940514286,1669172807,16037108.0,16056308.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1e-09
48,48.0,AaveV2,coost.eth,0xb4ee962f90fc1ba210611ea294e28ca3dc719c4f,FOR,1.6612274464547716e+16,16047476,1669385015,0xe5309779eb2cec7551283cd73be8f07d44f0659e5da8dd790c7ce68ed85f36be,0.016612274464547716,1.6612274464547716e+16,0.0,121,EXECUTED,320000000000000000000000,138845,125676,10,192,0,202,2295143109987078635,536870693851514514703980,0,536872988994624501782615,1669156655,16035767.0,16054967.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1e-09
49,49.0,AaveV2,coost.eth,0xb4ee962f90fc1ba210611ea294e28ca3dc719c4f,FOR,1.6612274464547716e+16,16047479,1669385051,0x62588dde8ef71b1f8c494169c60a74af1633f204919ca38b38838f144c1cf6de,0.016612274464547716,1.6612274464547716e+16,0.0,120,EXECUTED,320000000000000000000000,138559,125394,10,189,0,199,925566334431944141,521134091380543240733815,0,521135016946877672677956,1669088651,16030143.0,16049343.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1e-09
50,50.0,AaveV2,flipsidecrypto.eth,0x62a43123fe71f9764f26554b3f5017627996816a,FOR,8.101570769913227e+22,16047705,1669387799,0xf5e81bdc89e3891be41217da621072f50cef6fc3952f121183c5a3816195faa1,80290.78240221954,8.029078240221953e+22,5.0,124,EXECUTED,320000000000000000000000,139103,125927,14,161,0,175,2046523066605471176,488031192746819839088891,0,488033239269886444560067,1669262927,16044555.0,16063755.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,0.0050634817
51,51.0,AaveV2,flipsidecrypto.eth,0x62a43123fe71f9764f26554b3f5017627996816a,FOR,8.101570769913227e+22,16047711,1669387871,0x8249fb48f0b9ab38d6bcaf496e962bde6427a5e0bccdc2609347e3b4fa052193,80290.78240221954,8.029078240221953e+22,5.0,121,EXECUTED,320000000000000000000000,138845,125676,10,192,0,202,2295143109987078635,536870693851514514703980,0,536872988994624501782615,1669156655,16035767.0,16054967.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,0.0050634817
52,52.0,AaveV2,fuckmetamask.eth,0xb4e510211320cc327ac04169908cd1b7599dac38,AGAINST,2.716256e+16,16047730,1669388099,0x7276b92aaeaac124b13c50f55c44eae943039deade89f69dec0d2edb60331691,0.02716256,2.716256e+16,1.0,124,EXECUTED,320000000000000000000000,139103,125927,14,161,0,175,2046523066605471176,488031192746819839088891,0,488033239269886444560067,1669262927,16044555.0,16063755.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1.7e-09
53,53.0,AaveV2,大江东去浪淘尽千古风流人物.eth,0xffea0b4048c4b14a9e6adb41948b21b9870b18a4,FOR,1.1e+17,16047735,1669388159,0xd72e196769cc8fff14d8d4f746d45c46a984842bb7fa76535e84bede535f2a2b,0.11,1.1e+17,1.0,120,EXECUTED,320000000000000000000000,138559,125394,10,189,0,199,925566334431944141,521134091380543240733815,0,521135016946877672677956,1669088651,16030143.0,16049343.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,6.9e-09
54,54.0,AaveV2,大江东去浪淘尽千古风流人物.eth,0xffea0b4048c4b14a9e6adb41948b21b9870b18a4,FOR,1.1e+17,16047747,1669388303,0x78659cac81db4f8f8624a636c46254d2c3ba34df8c5f5498b1eea5e808323d16,0.11,1.1e+17,1.0,122,EXECUTED,320000000000000000000000,138858,125687,18,151,0,169,14056839166924856266,566995654574388015658020,0,567009711413554940514286,1669172807,16037108.0,16056308.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,6.9e-09
55,55.0,AaveV2,project-moon.eth,0x6b49c89dc6480094c234a0db749de8649d44b1fa,FOR,1.4629130255822893e+17,16047748,1669388315,0xcc3f366bffe4561ccc119ca246a16aaf000e5b74853583270de7db98ba5ad7b4,0.07629130255822894,7.629130255822893e+16,2.0,123,EXECUTED,320000000000000000000000,138857,125686,38,256,0,294,12216631543268498578,567025741931418344691185,0,567037958562961613189763,1669172867,16037113.0,16056313.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,9.1e-09
56,56.0,AaveV2,月亮不睡你不睡水滴筹里你最贵.eth,0x711962b1ca78a8ef6b52794b012bbb0e7cac366d,FOR,1.1e+17,16047766,1669388531,0x6ca8027a37398bb3a4b987ad7a2a2a618bcafaef3795f2efc723ce1585e9dfda,0.11,1.1e+17,1.0,122,EXECUTED,320000000000000000000000,138858,125687,18,151,0,169,14056839166924856266,566995654574388015658020,0,567009711413554940514286,1669172807,16037108.0,16056308.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,6.9e-09
57,57.0,AaveV2,月亮不睡你不睡水滴筹里你最贵.eth,0x711962b1ca78a8ef6b52794b012bbb0e7cac366d,FOR,1.1e+17,16047768,1669388555,0x6ec495091177b935c7f4bde8e699001c711d7bd333e2ca8d1bcbdc57c25f16b9,0.11,1.1e+17,1.0,124,EXECUTED,320000000000000000000000,139103,125927,14,161,0,175,2046523066605471176,488031192746819839088891,0,488033239269886444560067,1669262927,16044555.0,16063755.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,6.9e-09
58,58.0,AaveV2,月亮不睡你不睡水滴筹里你最贵.eth,0x711962b1ca78a8ef6b52794b012bbb0e7cac366d,FOR,1.1e+17,16047772,1669388603,0x314baea8d94b59be2b8eb20ccaf2dcbfa256ae635fc722685703a0ac9066dd46,0.11,1.1e+17,1.0,123,EXECUTED,320000000000000000000000,138857,125686,38,256,0,294,12216631543268498578,567025741931418344691185,0,567037958562961613189763,1669172867,16037113.0,16056313.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,6.9e-09
59,59.0,AaveV2,0x9a3a.eth,0x8fd15ff0be935f23220ea56b8d9ddfb70b8f1465,FOR,1.2118469e+17,16047778,1669388675,0x267a86360f414bc51700b8bae7761eddc692f993a0f60f40b4602773494090cd,0.12118469,1.2118469e+17,1.0,120,EXECUTED,320000000000000000000000,138559,125394,10,189,0,199,925566334431944141,521134091380543240733815,0,521135016946877672677956,1669088651,16030143.0,16049343.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,7.6e-09
60,60.0,AaveV2,sanamsaraff.eth,0xcdd639916a5b679666ade96003123089cbfddd82,FOR,2.5748386348060496e+16,16047848,1669389515,0xb7b4ef2e876537f2fcd6519c41ccdd891581d40828b7e24551f9ebc151774f8e,0.02574838634806049,2.5748386348060496e+16,1.0,124,EXECUTED,320000000000000000000000,139103,125927,14,161,0,175,2046523066605471176,488031192746819839088891,0,488033239269886444560067,1669262927,16044555.0,16063755.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1.6e-09
61,61.0,AaveV2,sanamsaraff.eth,0xcdd639916a5b679666ade96003123089cbfddd82,FOR,2.5748386348060496e+16,16047855,1669389599,0x51f770594308a63e6e77d2d25845038639d1d988023e9fd52203f5fb64309de7,0.02574838634806049,2.5748386348060496e+16,1.0,123,EXECUTED,320000000000000000000000,138857,125686,38,256,0,294,12216631543268498578,567025741931418344691185,0,567037958562961613189763,1669172867,16037113.0,16056313.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1.6e-09
62,62.0,AaveV2,sanamsaraff.eth,0xcdd639916a5b679666ade96003123089cbfddd82,FOR,2.5748386348060496e+16,16047864,1669389707,0x91f6e3022969a495033dc9432bc3c218a88fdb14a2ce5769a0cc7608c4a6e795,0.02574838634806049,2.5748386348060496e+16,1.0,122,EXECUTED,320000000000000000000000,138858,125687,18,151,0,169,14056839166924856266,566995654574388015658020,0,567009711413554940514286,1669172807,16037108.0,16056308.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,1.6e-09
63,63.0,AaveV2,,0xdebe503d81d2773a3b5ca90703a2efdc3120503b,FOR,4.9e+16,16047945,1669390691,0xe20b4245900ea1f592c37c97a367dbdefdc197288c7a5031e42629a13951f02c,0.049,4.9e+16,0.0,124,EXECUTED,320000000000000000000000,139103,125927,14,161,0,175,2046523066605471176,488031192746819839088891,0,488033239269886444560067,1669262927,16044555.0,16063755.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,3.1e-09
64,64.0,AaveV2,,0x5144fb16bc61ebcb051ec23e55763c5f4a80810e,FOR,4.9e+16,16047950,1669390751,0xb4d5d04c7fb1c133aa05ffcdf6dc12c1fe04b1a421a59e244c49e576c011dcab,0.049,4.9e+16,0.0,124,EXECUTED,320000000000000000000000,139103,125927,14,161,0,175,2046523066605471176,488031192746819839088891,0,488033239269886444560067,1669262927,16044555.0,16063755.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,3.1e-09
65,65.0,AaveV2,,0x5ae1435122951d4a6c4e45dee4f7b0d26b33a7bf,FOR,5.5e+16,16047957,1669390835,0x7acecd282fbe9553e556270498bdd5cdc20213dbc7460aa3815cd2a2bd3cab8b,0.055,5.5e+16,0.0,124,EXECUTED,320000000000000000000000,139103,125927,14,161,0,175,2046523066605471176,488031192746819839088891,0,488033239269886444560067,1669262927,16044555.0,16063755.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,3.4e-09
66,66.0,AaveV2,bardbard.eth,0x2e75c851417de625658946125389d5f703aed26b,FOR,6.45247813901969e+16,16047964,1669390919,0x2736243d04997e30a09466cf4601f40091c9b49071314905d308a4ff7cc9b514,0.0645247813901969,6.45247813901969e+16,0.0,123,EXECUTED,320000000000000000000000,138857,125686,38,256,0,294,12216631543268498578,567025741931418344691185,0,567037958562961613189763,1669172867,16037113.0,16056313.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,4e-09
67,67.0,AaveV2,,0x6ccee44dc018678f9b6949a7c153b4f5a7b64d8a,FOR,1.1064208e+17,16047987,1669391195,0xb9a5f0d77c1876c08a10ac877e81d5cc517c0b7a57727a70b364f6473a20a0bf,0.11064208,1.1064208e+17,0.0,121,EXECUTED,320000000000000000000000,138845,125676,10,192,0,202,2295143109987078635,536870693851514514703980,0,536872988994624501782615,1669156655,16035767.0,16054967.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,6.9e-09
68,68.0,AaveV2,,0x6ccee44dc018678f9b6949a7c153b4f5a7b64d8a,FOR,1.1064208e+17,16048066,1669392179,0x330e9b4d2ee0dbd41b04278382e8974fb93ee996c8ad85a30299328b9934f5b3,0.11064208,1.1064208e+17,0.0,122,EXECUTED,320000000000000000000000,138858,125687,18,151,0,169,14056839166924856266,566995654574388015658020,0,567009711413554940514286,1669172807,16037108.0,16056308.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,6.9e-09
69,69.0,AaveV2,,0x6ccee44dc018678f9b6949a7c153b4f5a7b64d8a,FOR,1.1064208e+17,16048091,1669392491,0x752649044f30a35dd9a1c4731fbedf48d39ed516ad002738022e078c7e4e9f07,0.11064208,1.1064208e+17,0.0,123,EXECUTED,320000000000000000000000,138857,125686,38,256,0,294,12216631543268498578,567025741931418344691185,0,567037958562961613189763,1669172867,16037113.0,16056313.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,6.9e-09
70,70.0,AaveV2,kui66.eth,0x4c660d5470919e9680a45c474ad7d2513417abd7,FOR,3498363856472744.0,16048123,1669392887,0x717b5d4a0c70c3ebd536889442a279cf30d3c71424045fb2e9479ce952f309eb,0.0034983638564727447,3498363856472744.0,0.0,120,EXECUTED,320000000000000000000000,138559,125394,10,189,0,199,925566334431944141,521134091380543240733815,0,521135016946877672677956,1669088651,16030143.0,16049343.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,2e-10
71,71.0,AaveV2,kui66.eth,0x4c660d5470919e9680a45c474ad7d2513417abd7,AGAINST,3498363856472744.0,16048123,1669392887,0x1e2ddb841916e1c2a159807650ea715190284b8769e3121a267a65e4ed0e4d1a,0.0034983638564727447,3498363856472744.0,0.0,123,EXECUTED,320000000000000000000000,138857,125686,38,256,0,294,12216631543268498578,567025741931418344691185,0,567037958562961613189763,1669172867,16037113.0,16056313.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,2e-10
72,72.0,AaveV2,stablelab.eth,0xea172676e4105e92cc52dbf45fd93b274ec96676,FOR,3.681e+19,16048163,1669393367,0xeb36b3ba2227b44c6104f459b10e39b9a7535715d9e862bb7530aadc6d8c17d8,36.81,3.681e+19,1.0,121,EXECUTED,320000000000000000000000,138845,125676,10,192,0,202,2295143109987078635,536870693851514514703980,0,536872988994624501782615,1669156655,16035767.0,16054967.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,2.3006e-06
73,73.0,AaveV2,stablelab.eth,0xea172676e4105e92cc52dbf45fd93b274ec96676,FOR,3.681e+19,16048166,1669393403,0xd86fcc0f58fc5d1d4e887e73197d4c6c12f09e245d06a17dbc490f77c205f0ef,36.81,3.681e+19,1.0,122,EXECUTED,320000000000000000000000,138858,125687,18,151,0,169,14056839166924856266,566995654574388015658020,0,567009711413554940514286,1669172807,16037108.0,16056308.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,2.3006e-06
74,74.0,AaveV2,,0x060e5869d5a23cfdc46ef96649ce4c16cbcc0617,FOR,5e+16,16048169,1669393439,0xd0f2078e574894de14b65f27e06210ea02b42f4e4658c38b511cbd569de7fef6,0.05,5e+16,0.0,124,EXECUTED,320000000000000000000000,139103,125927,14,161,0,175,2046523066605471176,488031192746819839088891,0,488033239269886444560067,1669262927,16044555.0,16063755.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,3.1e-09
75,75.0,AaveV2,,0x35e53131573b83823e46f677a4deb071f3cdedb2,FOR,5e+16,16048174,1669393499,0xe8218cc4ece5befa9b8f6039300a69d54d588b5765c5299022b86fbe0321d9a6,0.05,5e+16,0.0,124,EXECUTED,320000000000000000000000,139103,125927,14,161,0,175,2046523066605471176,488031192746819839088891,0,488033239269886444560067,1669262927,16044555.0,16063755.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,3.1e-09
76,76.0,AaveV2,,0x918e01f17ca353a0d7e4d4d022ed84359e5e5517,FOR,5e+16,16048392,1669396163,0x1264840b2d93edd8f48d03ca7ce30f452eea07018d642d2c8194ffe66eaf7116,0.05,5e+16,0.0,124,EXECUTED,320000000000000000000000,139103,125927,14,161,0,175,2046523066605471176,488031192746819839088891,0,488033239269886444560067,1669262927,16044555.0,16063755.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,3.1e-09
77,77.0,AaveV2,,0xd454e787f870eb5fc20e5c16f70c29d19dd1e021,FOR,5e+16,16048397,1669396223,0x8feb4486f6f134578e69a5a7213089fc5402ffcb60d70274ede9e136e91c2f32,0.05,5e+16,0.0,124,EXECUTED,320000000000000000000000,139103,125927,14,161,0,175,2046523066605471176,488031192746819839088891,0,488033239269886444560067,1669262927,16044555.0,16063755.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,3.1e-09
78,78.0,AaveV2,wenyingqin.eth,0x899d6fb8756e161e29f88c72898767ee0d16388b,FOR,1.1995626826743042e+17,16048468,1669397075,0x5a5a38b2d0149402a05ec6e77519f3c3691d70798919fe0b955629df137f4459,0.11995626826743044,1.1995626826743042e+17,0.0,121,EXECUTED,320000000000000000000000,138845,125676,10,192,0,202,2295143109987078635,536870693851514514703980,0,536872988994624501782615,1669156655,16035767.0,16054967.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,7.5e-09
79,79.0,AaveV2,,0x0343e4246b7bcdb7f3a69b6fcb728c151ab13881,FOR,3.1417693301710216e+21,16048566,1669398263,0xbaf9705b0e94e93fb44f2d0cefc89a0df5a3c0e841fa467bfa71e53a7f372b6a,0.0,0.0,0.0,121,EXECUTED,320000000000000000000000,138845,125676,10,192,0,202,2295143109987078635,536870693851514514703980,0,536872988994624501782615,1669156655,16035767.0,16054967.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,0.0001963606
80,80.0,AaveV2,spoken.bakerydao.eth,0xa0efd27acc781549d5b78e89e561aa0903932d56,FOR,8.25270427331302e+18,16048846,1669401623,0xce05b7d6553b6f7518ad91319b6e4d909392b616ebb96dbb2beaf609c1262d90,0.0,0.0,0.0,124,EXECUTED,320000000000000000000000,139103,125927,14,161,0,175,2046523066605471176,488031192746819839088891,0,488033239269886444560067,1669262927,16044555.0,16063755.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,5.158e-07
81,81.0,AaveV2,gauntletgov.eth,0x683a4f9915d6216f73d6df50151725036bd26c02,FOR,1.3567791180359005e+22,16049027,1669403819,0x29368ec8b456f04db709db11ace26224ba44ff25910603e49e0915d88d45ab7e,1.829616775035012,1.829616775035012e+18,4.0,120,EXECUTED,320000000000000000000000,138559,125394,10,189,0,199,925566334431944141,521134091380543240733815,0,521135016946877672677956,1669088651,16030143.0,16049343.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,0.0008479869
82,82.0,AaveV2,gauntletgov.eth,0x683a4f9915d6216f73d6df50151725036bd26c02,FOR,1.3567791180359005e+22,16049037,1669403939,0x57050175f0eb6afa21f8ca829611986ef745822b5eb658f4ed2cf873122ad244,1.829616775035012,1.829616775035012e+18,4.0,121,EXECUTED,320000000000000000000000,138845,125676,10,192,0,202,2295143109987078635,536870693851514514703980,0,536872988994624501782615,1669156655,16035767.0,16054967.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,0.0008479869
83,83.0,AaveV2,,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,FOR,8.00001719023161e+22,16049048,1669404071,0x95ae662cf1b07fc7689be567befeb111dbb72178819a2754997f363474405343,80290.87802793585,8.029087802793584e+22,4.0,120,EXECUTED,320000000000000000000000,138559,125394,10,189,0,199,925566334431944141,521134091380543240733815,0,521135016946877672677956,1669088651,16030143.0,16049343.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,0.0050000107
84,84.0,AaveV2,gauntletgov.eth,0x683a4f9915d6216f73d6df50151725036bd26c02,FOR,1.3567791180359005e+22,16049052,1669404119,0x063370bf7f0c82789909b9d4f48bb0a9d1711f9b0fd452392284601e6cd8861b,1.829616775035012,1.829616775035012e+18,4.0,124,EXECUTED,320000000000000000000000,139103,125927,14,161,0,175,2046523066605471176,488031192746819839088891,0,488033239269886444560067,1669262927,16044555.0,16063755.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,0.0008479869
85,85.0,AaveV2,gauntletgov.eth,0x683a4f9915d6216f73d6df50151725036bd26c02,FOR,1.3567791180359005e+22,16049052,1669404119,0x063370bf7f0c82789909b9d4f48bb0a9d1711f9b0fd452392284601e6cd8861b,1.829616775035012,1.829616775035012e+18,4.0,123,EXECUTED,320000000000000000000000,138857,125686,38,256,0,294,12216631543268498578,567025741931418344691185,0,567037958562961613189763,1669172867,16037113.0,16056313.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,0.0008479869
86,86.0,AaveV2,gauntletgov.eth,0x683a4f9915d6216f73d6df50151725036bd26c02,FOR,1.3567791180359005e+22,16049052,1669404119,0x063370bf7f0c82789909b9d4f48bb0a9d1711f9b0fd452392284601e6cd8861b,1.829616775035012,1.829616775035012e+18,4.0,122,EXECUTED,320000000000000000000000,138858,125687,18,151,0,169,14056839166924856266,566995654574388015658020,0,567009711413554940514286,1669172807,16037108.0,16056308.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,0.0008479869
87,87.0,AaveV2,,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,FOR,8.00001719023161e+22,16049058,1669404191,0xee24d233ca4a32fa2a5e6bf8f90a6820ba5a4c0fa4aca4673bfccbf071bfde75,80290.87802793585,8.029087802793584e+22,4.0,121,EXECUTED,320000000000000000000000,138845,125676,10,192,0,202,2295143109987078635,536870693851514514703980,0,536872988994624501782615,1669156655,16035767.0,16054967.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,0.0050000107
88,88.0,AaveV2,,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,FOR,8.00001719023161e+22,16049063,1669404251,0x6394e16216069ee4eee6698e8190059abb83cf5d26f49ac5acdf04c2c5f922b3,80290.87802793585,8.029087802793584e+22,4.0,122,EXECUTED,320000000000000000000000,138858,125687,18,151,0,169,14056839166924856266,566995654574388015658020,0,567009711413554940514286,1669172807,16037108.0,16056308.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,0.0050000107
89,89.0,AaveV2,,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,FOR,8.00001719023161e+22,16049069,1669404323,0xbb5c8f05f63ae3b7e6fd4b8bde4c5055bffbc7a2491c77eb8fff8d71d6899e0e,80290.87802793585,8.029087802793584e+22,4.0,123,EXECUTED,320000000000000000000000,138857,125686,38,256,0,294,12216631543268498578,567025741931418344691185,0,567037958562961613189763,1669172867,16037113.0,16056313.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,0.0050000107
90,90.0,AaveV2,,0x13bdae8c5f0fc40231f0e6a4ad70196f59138548,FOR,8.00001719023161e+22,16049079,1669404443,0xca32c34f09efe5786442705bf577eba5d957171b53962b120020e3ab14a2fbb4,80290.87802793585,8.029087802793584e+22,4.0,124,EXECUTED,320000000000000000000000,139103,125927,14,161,0,175,2046523066605471176,488031192746819839088891,0,488033239269886444560067,1669262927,16044555.0,16063755.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,0.0050000107
91,91.0,AaveV2,2140sat.eth,0xdf76ed6ddce8c825e9f5a749355a2e54b9cd6302,FOR,1.0742793405961462e+17,16049330,1669407467,0xf4e89c54c0caa11f36a418fbb9304da7db57989257228d1074a64ee562dd428f,0.10742793405961462,1.0742793405961462e+17,0.0,123,EXECUTED,320000000000000000000000,138857,125686,38,256,0,294,12216631543268498578,567025741931418344691185,0,567037958562961613189763,1669172867,16037113.0,16056313.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,6.7e-09
92,92.0,AaveV2,2140sat.eth,0xdf76ed6ddce8c825e9f5a749355a2e54b9cd6302,FOR,1.0742793405961462e+17,16049332,1669407491,0xf44ba9d900408d2510cc65bfd194a581936e0bc137a33b071e4e4d62d51b8c63,0.10742793405961462,1.0742793405961462e+17,0.0,120,EXECUTED,320000000000000000000000,138559,125394,10,189,0,199,925566334431944141,521134091380543240733815,0,521135016946877672677956,1669088651,16030143.0,16049343.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,6.7e-09
93,93.0,AaveV2,,0xc29631b1e81b73dc539b42361589954c4800d3c0,FOR,1.0477307314732784e+16,16049415,1669408487,0x2bde7d270346586995cb92d3def051927367e287c62420be0ef8664b2535e0a6,0.010477307314732785,1.0477307314732784e+16,1.0,124,EXECUTED,320000000000000000000000,139103,125927,14,161,0,175,2046523066605471176,488031192746819839088891,0,488033239269886444560067,1669262927,16044555.0,16063755.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,7e-10
94,94.0,AaveV2,,0xc29631b1e81b73dc539b42361589954c4800d3c0,FOR,1.0477307314732784e+16,16049418,1669408523,0xac059300a423e2a7b99f3a438c3a6aba5e5a8cc1c143abd87f99a4ba8ec2aa5e,0.010477307314732785,1.0477307314732784e+16,1.0,123,EXECUTED,320000000000000000000000,138857,125686,38,256,0,294,12216631543268498578,567025741931418344691185,0,567037958562961613189763,1669172867,16037113.0,16056313.0,0,"['FOR', 'AGAINST', 'ABSTAIN']",1.6e+25,7e-10
