id,totalSupply,tokenHolders,delegates,delegations,timestamp,blockNumber
18845,15002656862888270797541248,13461,1893,2207,1628290899,12974242
18846,15002724398621445018390937,13460,1893,2207,1628379838,12981012
18847,15002724398621445018390937,13465,1893,2207,1628466127,12987485
18848,15010924398621445018390914,13477,1893,2207,1628553137,12994026
18849,15023431015875930360925914,13479,1893,2207,1628639850,13000562
18850,15023431015875930360925914,13482,1894,2209,1628725379,13006891
18851,15023461825545390147235756,13483,1894,2209,1628801684,13012664
18852,15023461825545390147235756,13484,1894,2209,1628889127,13019212
18853,15024621100948091989457374,13488,1894,2209,1628962202,13024622
18854,15024688636681266210307063,13490,1894,2209,1629067134,13032526
18855,15024688636681266210307063,13492,1894,2209,1629156768,13039244
18856,15024688636681266210307063,13495,1894,2209,1629240193,13045562
18857,15024688636681266210307063,13497,1893,2211,1629328989,13052146
18858,15037195253935751552842063,13499,1893,2211,1629416032,13058729
18859,15037195253935751552842063,13505,1894,2212,1629500784,13065073
18860,15037204725127517167622628,13506,1894,2212,1629586897,13071477
18861,15037207398418011771605763,13507,1894,2212,1629672140,13077928
18862,15037207398418011771605763,13508,1894,2212,1629756356,13084168
18863,15037207398418011771605763,13510,1894,2212,1629818248,13088795
18864,15037207398418011771605763,13514,1894,2212,1629920055,13096412
18865,15050005352594483244043265,13514,1894,2212,1630018292,13103825
18866,15050005352594483244043265,13517,1894,2212,1630091447,13109263
18867,15050005352594483244043265,13518,1894,2212,1630195194,13117022
18868,15050005352594483244043265,13519,1894,2212,1630267322,13122386
18869,15050005352594483244043265,13520,1894,2212,1630358676,13129299
18870,15050005352594483244043265,13521,1894,2212,1630448233,13135969
18871,15050005352594483244043265,13525,1894,2212,1630539649,13142800
18872,15050005352594483244043265,13526,1894,2212,1630616369,13148590
18873,15050005352594483244043265,13527,1894,2212,1630693306,13154330
18874,15050005352594483244043265,13528,1894,2212,1630784246,13161183
18875,15050005352594483244043265,13526,1894,2212,1630851456,13166215
18876,15050005352594483244043265,13529,1894,2212,1630966752,13174825
18877,15050005352594483244043265,13530,1894,2212,1631046107,13180787
18878,15050005352594483244043265,13531,1894,2212,1631119978,13186323
18879,15062511969848968586578265,13531,1894,2212,1631210314,13193013
18880,15062511969848968586578265,13532,1894,2212,1631294294,13199342
18881,15062511969848968586578265,13532,1894,2212,1631403358,13207453
18882,20015062511969848968586578265,13533,1894,2212,1631488215,13213856
18883,20015062511969848968586578265,13535,1895,2213,1631569258,13219859
18884,20015062511969848968586578265,13537,1895,2213,1631662907,13226880
18885,20015062511969848968586578265,13538,1895,2213,1631744180,13232954
18886,20015075018587103453929113265,13539,1895,2213,1631788948,13236289
18887,20015075018587103453929113265,13539,1895,2213,1631904527,13244953
18888,20015075018587103453929113265,13542,1895,2213,1632001737,13252249
18889,15075018587103453929113265,13544,1895,2213,1632079325,13258028
