txnHash,delegateChange,delegateVotingPowerChange,transfer,from,to,previous,amount,flag
0xc4d736887f32f56d1edc0beb94aaabefbe3186494d3f4bdc9d6dbb1d3e7a9d46,[],"[{'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'previousBalance': '5589494598859800439709114', 'newBalance': '5579494598859800439709114'}]","{'0xA9B6D756Eb588FB391b01303aa5805d73250Cb2a': [['0x617c34A9B6F080a0f25988DB6C903a8348D41081', Decimal('10000000000000000000000')]]}",,,,{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': Decimal('-10000000000000000000000')},0
0x7b5cc5924f3fdec7d65b89a3fbe2903de7d64b53cabd52d4b99ec8f3512e9138,[],"[{'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'previousBalance': '5579494598859800439709114', 'newBalance': '5569494598859800439709114'}]","{'0x93CCCc34E690aD183f9dC94D00e11Cd694C22AcC': [['0x617c34A9B6F080a0f25988DB6C903a8348D41081', Decimal('10000000000000000000000')]]}",,,,{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': Decimal('-10000000000000000000000')},0
0xbd8b63daaf297cb458ff01b8d0521b5f532a5f602269d6f7d93c78d202edd171,[],"[{'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'previousBalance': '5569494598859800439709114', 'newBalance': '5559494598859800439709114'}]","{'0xEae35a17A36cFE010d5503EA8a46a6Eba4AA7Bb7': [['0x617c34A9B6F080a0f25988DB6C903a8348D41081', Decimal('10000000000000000000000')]]}",,,,{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': Decimal('-10000000000000000000000')},0
0xb8cb668c5199f9609aea39729af36501db2dc647e7c1bd2edf783c32cad36412,[],"[{'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'previousBalance': '5559494598859800439709114', 'newBalance': '5549494598859800439709114'}]","{'0x08F0556d7a8EB279B06A1c59FD3f646aFc617F73': [['0x617c34A9B6F080a0f25988DB6C903a8348D41081', Decimal('10000000000000000000000')]]}",,,,{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': Decimal('-10000000000000000000000')},0
0xba9a87022cd7d903f07572f597efa6b0e50d6dee1a944efe674a94bcf669dbad,[],"[{'delegate': '0x14860ed3597d27afd017513ab9ef9cb9cc16f1f7', 'previousBalance': '72125555041252656830238', 'newBalance': '127781704626911374909047'}]","{'0x14860ed3597D27afD017513Ab9EF9Cb9CC16F1f7': [['0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', Decimal('55656149585658718078809')]]}",,,,{'0x14860ed3597D27afD017513Ab9EF9Cb9CC16F1f7': Decimal('55656149585658718078809')},0
0xdde51e569ebc9571371e15eddbf50f8e2c84a829a108fd13ea2987b41199c35c,[],"[{'delegate': '0x14860ed3597d27afd017513ab9ef9cb9cc16f1f7', 'previousBalance': '127781704626911374909047', 'newBalance': '32781704626911374909047'}]","{'0x0C462Dbb9EC8cD1630f1728B2CFD2769d09f0dd5': [['0x14860ed3597D27afD017513Ab9EF9Cb9CC16F1f7', Decimal('95000000000000000000000')]]}",,,,{'0x14860ed3597D27afD017513Ab9EF9Cb9CC16F1f7': Decimal('-95000000000000000000000')},0
0x81ae71bac47aaeef3f3def6083d8c291c39d61ae3af98ce86b518db470466787,[],"[{'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'previousBalance': '5549494598859800439709114', 'newBalance': '5539494598859800439709114'}]","{'0xbE4aC6a47CFF0D0f677B036ebCc1f1d1f07a2861': [['0x617c34A9B6F080a0f25988DB6C903a8348D41081', Decimal('10000000000000000000000')]]}",,,,{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': Decimal('-10000000000000000000000')},0
0xa14b6c1618234f59303b8fad30e968232f6cbe2edfca3435e91bba9ac1411e13,[],"[{'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'previousBalance': '5539494598859800439709114', 'newBalance': '5529494598859800439709114'}]","{'0x1C179BAb478d09B6519ee3B150df2C4C433a4548': [['0x617c34A9B6F080a0f25988DB6C903a8348D41081', Decimal('10000000000000000000000')]]}",,,,{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': Decimal('-10000000000000000000000')},0
0x2e540420fd39cc9961fa1df59f0b7d05ad30e68b7238b2ea5014631798893427,[],"[{'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'previousBalance': '5529494598859800439709114', 'newBalance': '7129883572308134618636901'}]","{'0x617c34A9B6F080a0f25988DB6C903a8348D41081': [['0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', Decimal('1600388973448334178927787')]]}",,,,{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': Decimal('1600388973448334178927787')},0
0x8acdfdbb521278e0be9e2e701c9ca8309d0e35ee630f9419f555412c1e484be5,[],"[{'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'previousBalance': '7129883572308134618636901', 'newBalance': '8406830553535937764248266'}]","{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': [['0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', Decimal('1276946981227803145611365')]]}",,,,{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': Decimal('1276946981227803145611365')},0
0x5411d048ff177382a0a305b17798e8a5ce0dd37b894ebe805230ec526573ebcd,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '350650988928426122785796528', 'newBalance': '332687175928426122785796528'}]","{'0xdC4e6DFe07EFCa50a197DF15D9200883eF4Eb1c8': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('17963813000000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-17963813000000000000000000')},0
0xd12881396f9b6456bce8f8d42068a310618f76ccf155594dc3e555c430a93399,[],"[{'delegate': '0x0e7a95438becc07885a65ae662467616a9d4f7d7', 'previousBalance': '200000000000000000000000', 'newBalance': '0'}, {'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'previousBalance': '1680315972180520969199501', 'newBalance': '1880315972180520969199501'}]","{'0x425712a974D4f2802309e0E68d001756363c1C55': [['0xcA21951a320863932545708Ba64A05CFB0b8D091', Decimal('200000000000000000000000')], ['0xcA21951a320863932545708Ba64A05CFB0b8D091', Decimal('200000000000000000000000')]]}",,,,{'0x425712a974D4f2802309e0E68d001756363c1C55': Decimal('200000000000000000000000')},0
0x136534bbc9b72165702bcde2b6ba4f50a33aaee4071e9a0024adf638f1bd42b5,[],"[{'delegate': '0x3274f7f013b09fc4831b479e9bb2a8a0de65f9f1', 'previousBalance': '200000000000000000000000', 'newBalance': '0'}, {'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'previousBalance': '1880315972180520969199501', 'newBalance': '2080315972180520969199501'}]","{'0x425712a974D4f2802309e0E68d001756363c1C55': [['0x06BE76795EEC0dcED36c616Ba2f0b4dFd28b8380', Decimal('200000000000000000000000')], ['0x06BE76795EEC0dcED36c616Ba2f0b4dFd28b8380', Decimal('200000000000000000000000')]]}",,,,{'0x425712a974D4f2802309e0E68d001756363c1C55': Decimal('200000000000000000000000')},0
0x40c655fa9562169f219ad4772a4ade91d0fdfd3aec93225ef46cc653b0c0ed7e,[],"[{'delegate': '0x93617280d57564241b4ad4f4e09e02968f3f2d76', 'previousBalance': '200000000000000000000000', 'newBalance': '0'}, {'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'previousBalance': '2080315972180520969199501', 'newBalance': '2280315972180520969199501'}]","{'0x425712a974D4f2802309e0E68d001756363c1C55': [['0x798b3eF55a47830bE914E78d1712EFa47802dB98', Decimal('200000000000000000000000')], ['0x798b3eF55a47830bE914E78d1712EFa47802dB98', Decimal('200000000000000000000000')]]}",,,,"{'0x93617280d57564241b4aD4F4e09e02968F3F2D76': Decimal('-200000000000000000000000'), '0x425712a974D4f2802309e0E68d001756363c1C55': Decimal('200000000000000000000000')}",0
0x9c37f76b873ddc4b5222ae36fb6acb901a334f572953d60b9e3363f4d6731dfc,[],"[{'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'previousBalance': '2280315972180520969199501', 'newBalance': '2480315972180520969199501'}]","{'0x425712a974D4f2802309e0E68d001756363c1C55': [['0x70E1d75d6A97DC37aA819093BE2e728cd8497E98', Decimal('200000000000000000000000')]]}",,,,{'0x425712a974D4f2802309e0E68d001756363c1C55': Decimal('200000000000000000000000')},0
0xe20b3ce2bb0bbe022e454d22224b88c0b977914d3f67a7c1ce01a52ace7465b0,[],"[{'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'previousBalance': '8406830553535937764248266', 'newBalance': '7446830553535937764248266'}]","{'0x0C462Dbb9EC8cD1630f1728B2CFD2769d09f0dd5': [['0x617c34A9B6F080a0f25988DB6C903a8348D41081', Decimal('960000000000000000000000')]]}",,,,{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': Decimal('-960000000000000000000000')},0
0xf543d9a8c796119fb7cb5ff8138107bb4f1913fa1c11298a16316e5a4f841eca,[],"[{'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'previousBalance': '2480315972180520969199501', 'newBalance': '880315972180520969199501'}]","{'0x0C462Dbb9EC8cD1630f1728B2CFD2769d09f0dd5': [['0x425712a974D4f2802309e0E68d001756363c1C55', Decimal('1600000000000000000000000')]]}",,,,{'0x425712a974D4f2802309e0E68d001756363c1C55': Decimal('-1600000000000000000000000')},0
0xec391a0a79aaa2a19e75b9c137151f4449a427bd23c092b0f761e98537ce754a,[],"[{'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'previousBalance': '7446830553535937764248266', 'newBalance': '6446830553535937764248266'}]","{'0x0C462Dbb9EC8cD1630f1728B2CFD2769d09f0dd5': [['0xCF263cEe139763114fAaFC5F52865135412F50Ec', Decimal('1000000000000000000000000')]]}",,,,{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': Decimal('-1000000000000000000000000')},0
0xf8b39761fad0a8341481cf14f48d820712ac2b4999ade1bdd11292eb8f42e9db,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '332687175928426122785796528', 'newBalance': '332187175928426122785796528'}]","{'0xfdA462548Ce04282f4B6D6619823a7C64Fdc0185': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('500000000000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-500000000000000000000000')},0
0x77fdf1d247b2fb00453158d6bfbf9378a1b304837e2580c01166c15d952cc105,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '332187175928426122785796528', 'newBalance': '332284496956919476685167598'}, {'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '332284496956919476685167598', 'newBalance': '332561916030139062176955314'}, {'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '332561916030139062176955314', 'newBalance': '332674522738188823040871782'}, {'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '332674522738188823040871782', 'newBalance': '333192378297096557312127554'}]",{},,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('1005202368670434526331026')},0
0x2a849b1162f7a89e082d3f7f7f54a72b743891b10d019eccfaca141a2e1d0439,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '333192378297096557312127554', 'newBalance': '332914959223876971842127554'}]","{'0x1E212e054d74ed136256fc5a5DDdB4867c6E003F': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('277419073219585470000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-277419073219585470000000')},0
0x4adf72504d9790cb6762e9df1b8588e187f0a0811c9ab14e3ceb02ff6b447421,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '332914959223876971842127554', 'newBalance': '332817638195383617942127554'}]","{'0x38039dD47636154273b287F74C432Cac83Da97e2': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('97321028493353900000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-97321028493353900000000')},0
0x325c4ef4ffc741f8a031990a2f23846b723d88945255908efd4cc6378d8ef92f,[],"[{'delegate': '0xc5dc6055109b58dabc22d7840689c94252737ba4', 'previousBalance': '4568704714317361270299', 'newBalance': '5214238454830696580183'}]","{'0xC5DC6055109B58dABc22D7840689c94252737Ba4': [['0x4a9b7eDD67f58654a2c33B587f98c5709AC7d482', Decimal('184681484831674607035')]]}",,,,{'0xC5DC6055109B58dABc22D7840689c94252737Ba4': Decimal('645533740513335309884')},0
0x46b1b1117007f1bfe3111633ee0809548037d613c3d9b51ff4095bacdfed7fed,[],"[{'delegate': '0xc5dc6055109b58dabc22d7840689c94252737ba4', 'previousBalance': '5214238454830696580183', 'newBalance': '0'}]","{'0xFb55AF0ef0DcdeC92Bd3752E7a9237dfEfB8AcC0': [['0xC5DC6055109B58dABc22D7840689c94252737Ba4', Decimal('5214238454830696580183')]]}",,,,{'0xC5DC6055109B58dABc22D7840689c94252737Ba4': Decimal('-5214238454830696580183')},0
0xb0ba5ff3f73c5d849fd54608ee4c38d2fa4a6018281fa0c624267737f4330b52,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '332817638195383617942127554', 'newBalance': '332783638195383617942127554'}, {'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '332783638195383617942127554', 'newBalance': '331967638195383617942127554'}]","{'0x29e3b0E8dF4Ee3f71a62C34847c34E139fC0b297': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('34000000000000000000000')], ['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('34000000000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-850000000000000000000000')},0
0x73fd13302147bf81fe3574f0b0117db8508de57d7ba350b2f488c9acb5dd3aec,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '331967638195383617942127554', 'newBalance': '332055500732973744750984987'}, {'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '332055500732973744750984987', 'newBalance': '332286260879450408131864560'}, {'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '332286260879450408131864560', 'newBalance': '332379630141261663874722282'}, {'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '332379630141261663874722282', 'newBalance': '332813763728945874523575728'}]",{},,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('846125533562256581448174')},0
0xd29d56386b32e1995107b05cc8c0f11189410ae64a17c5790f243a2c89a03a22,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '332813763728945874523575728', 'newBalance': '332583003578945874523575728'}]","{'0x1E212e054d74ed136256fc5a5DDdB4867c6E003F': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('230760150000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-230760150000000000000000')},0
0x30cbbdb5b06a955b6011de8a73d21d3e88c543e8815085217bdda2dcbb948d32,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '332583003578945874523575728', 'newBalance': '332495141040945874523575728'}]","{'0x38039dD47636154273b287F74C432Cac83Da97e2': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('87862538000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-87862538000000000000000')},0
0x86e4e737ca0bd3ba85b9e9a005ec8f2278d2e20a38fe46b2b02e42fffaae110b,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '332495141040945874523575728', 'newBalance': '332445141040945874523575728'}]","{'0x7893bbb46613d7a4FbcC31Dab4C9b823FfeE1026': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('50000000000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-50000000000000000000000')},0
0xc88e6e26d328d6576dd3b94ff19b48e3d8dee15ea09f4c92c6edfee73aa53462,"[{'delegate': '0x5bf2141af1de319aa04d89698aeda9f9ccf226df', 'delegator': '0x5bf2141af1de319aa04d89698aeda9f9ccf226df', 'previousDelegate': '0x0000000000000000000000000000000000000000'}]","[{'delegate': '0x5bf2141af1de319aa04d89698aeda9f9ccf226df', 'previousBalance': '0', 'newBalance': '69908162565738957341'}]",{},0x5Bf2141AF1De319aa04d89698AEDa9F9ccf226dF,0x5Bf2141AF1De319aa04d89698AEDa9F9ccf226dF,0x0000000000000000000000000000000000000000,{'0x5Bf2141AF1De319aa04d89698AEDa9F9ccf226dF': Decimal('69908162565738957341')},1
0x34bf739666ca6c33649a961989f1819aa2479546e240f95b51b782b921e3e7ca,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '332445141040945874523575728', 'newBalance': '331645141040945874523575728'}]","{'0x40AdeDc0b097717583eD2C97645eB46e5B58CC78': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('800000000000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-800000000000000000000000')},0
0xfb5fac2395c7cdd341d8bac1d72c6209407f1c59f134893854aec2e3d62e7410,[],"[{'delegate': '0x5bf2141af1de319aa04d89698aeda9f9ccf226df', 'previousBalance': '69908162565738957341', 'newBalance': '645946331682597199613'}]","{'0x5Bf2141AF1De319aa04d89698AEDa9F9ccf226dF': [['0x4121a258674e507c990cDF390F74d4EF27592114', Decimal('576038169116858242272')]]}",,,,{'0x5Bf2141AF1De319aa04d89698AEDa9F9ccf226dF': Decimal('576038169116858242272')},0
0x82a7e1212bff84e2379344daedc24318d025dd432dbdd4c2fe34c85208f2721e,[],"[{'delegate': '0x5bf2141af1de319aa04d89698aeda9f9ccf226df', 'previousBalance': '645946331682597199613', 'newBalance': '1087405947346900699069'}]",{},,,,{'0x5Bf2141AF1De319aa04d89698AEDa9F9ccf226dF': Decimal('441459615664303499456')},0
0x23d85e2f4ec60932198a8ffa9c162467a2d1d58a112be275b17ff003b18a01d8,[],"[{'delegate': '0x5bf2141af1de319aa04d89698aeda9f9ccf226df', 'previousBalance': '1087405947346900699069', 'newBalance': '0'}]","{'0xFb55AF0ef0DcdeC92Bd3752E7a9237dfEfB8AcC0': [['0x5Bf2141AF1De319aa04d89698AEDa9F9ccf226dF', Decimal('1087405947346900699069')]]}",,,,{'0x5Bf2141AF1De319aa04d89698AEDa9F9ccf226dF': Decimal('-1087405947346900699069')},0
0x224d5f82618e1cc89f2fd1dfd9a94d353627056961e4a0215af808a6b5e1a722,[],"[{'delegate': '0x5bf2141af1de319aa04d89698aeda9f9ccf226df', 'previousBalance': '0', 'newBalance': '110900782150674155883'}]","{'0x5Bf2141AF1De319aa04d89698AEDa9F9ccf226dF': [['0x4121a258674e507c990cDF390F74d4EF27592114', Decimal('110900782150674155883')]]}",,,,{'0x5Bf2141AF1De319aa04d89698AEDa9F9ccf226dF': Decimal('110900782150674155883')},0
0x7ddddb28aad0ed1f582034d0beefd4fbc36d7faa00131a2a2f8e83d7807806c4,[],"[{'delegate': '0x5bf2141af1de319aa04d89698aeda9f9ccf226df', 'previousBalance': '110900782150674155883', 'newBalance': '144888868966466819648'}]","{'0x5Bf2141AF1De319aa04d89698AEDa9F9ccf226dF': [['0x4121a258674e507c990cDF390F74d4EF27592114', Decimal('33988086815792663765')]]}",,,,{'0x5Bf2141AF1De319aa04d89698AEDa9F9ccf226dF': Decimal('33988086815792663765')},0
0x74f7524a2da531c042f5224f4f4007be73f9db295b489f7d3c595f6f2e364405,[],"[{'delegate': '0x5bf2141af1de319aa04d89698aeda9f9ccf226df', 'previousBalance': '144888868966466819648', 'newBalance': '0'}]","{'0x0C462Dbb9EC8cD1630f1728B2CFD2769d09f0dd5': [['0x5Bf2141AF1De319aa04d89698AEDa9F9ccf226dF', Decimal('144888868966466819648')]]}",,,,{'0x5Bf2141AF1De319aa04d89698AEDa9F9ccf226dF': Decimal('-144888868966466819648')},0
0x73e7ae87eac14b05a67f4329160a6c6deafb97b87ed1f6650a2a64416b9c001f,[],"[{'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'previousBalance': '6446830553535937764248266', 'newBalance': '7084862749544731946558430'}]","{'0x617c34A9B6F080a0f25988DB6C903a8348D41081': [['0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', Decimal('638032196008794182310164')]]}",,,,{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': Decimal('638032196008794182310164')},0
0x50525bc324bbb84f85b4e7530dc1bdf959b57e9679f3739df71eb62123ff1e52,[],"[{'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'previousBalance': '7084862749544731946558430', 'newBalance': '2817578989852866565195332'}]","{'0x0C462Dbb9EC8cD1630f1728B2CFD2769d09f0dd5': [['0x617c34A9B6F080a0f25988DB6C903a8348D41081', Decimal('4267283759691865381363098')]]}",,,,{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': Decimal('-4267283759691865381363098')},0
0x203d89576f6f15743375f937ebaeb2c0353246cacaf41bf72ad0e830212544fb,[],"[{'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'previousBalance': '403619960033708641363408', 'newBalance': '1244918264616830576083516'}]","{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': [['0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', Decimal('841298304583121934720108')]]}",,,,{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': Decimal('841298304583121934720108')},0
0x54a491c21cc6fddf7e77c1a69c88a6c2db80b78fbdeb8cfc5c3a61658147e9e5,[],"[{'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'previousBalance': '880315972180520969199501', 'newBalance': '0'}]","{'0x0C462Dbb9EC8cD1630f1728B2CFD2769d09f0dd5': [['0x425712a974D4f2802309e0E68d001756363c1C55', Decimal('880315972180520969199501')]]}",,,,{'0x425712a974D4f2802309e0E68d001756363c1C55': Decimal('-880315972180520969199501')},0
0x6e359fad12cbe944aaa098c0fdf07a0098d59cf0535e73e032b6a02696417d27,[],"[{'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'previousBalance': '2817578989852866565195332', 'newBalance': '617578989852866565195332'}]","{'0x0C462Dbb9EC8cD1630f1728B2CFD2769d09f0dd5': [['0xCF263cEe139763114fAaFC5F52865135412F50Ec', Decimal('2200000000000000000000000')]]}",,,,{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': Decimal('-2200000000000000000000000')},0
0x7c8f71699985fc9912518f835a71b44e2bcc2b9772e92979fdc3fb6ca82100da,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '331645141040945874523575728', 'newBalance': '331948958500402369088777507'}]",{},,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('303817459456494565201779')},0
0x5be5c0f25fa4234041884bd86ca768ab8889238ad8917f2ebb9a47f42f3b5d99,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '331948958500402369088777507', 'newBalance': '331918958500402369088777507'}, {'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '331918958500402369088777507', 'newBalance': '331198958500402369088777507'}]","{'0x29e3b0E8dF4Ee3f71a62C34847c34E139fC0b297': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('30000000000000000000000')], ['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('30000000000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-750000000000000000000000')},0
0x9ba002a4de0e16bd0923609d49ffb33fbca35762b671998dc40662aa4b89d476,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '331198958500402369088777507', 'newBalance': '330998958500402369088777507'}]","{'0xfdA462548Ce04282f4B6D6619823a7C64Fdc0185': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('200000000000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-200000000000000000000000')},0
0xb14fb0223fd5c6764cec47bb6beccacf182785a9c12108cbedafd86b7b092769,[],"[{'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'previousBalance': '1244918264616830576083516', 'newBalance': '1229918264616830576083516'}]","{'0xFb55AF0ef0DcdeC92Bd3752E7a9237dfEfB8AcC0': [['0x9843C8a8263308A309BfC3C2d1c308126D8E754D', Decimal('15000000000000000000000')]]}",,,,{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': Decimal('-15000000000000000000000')},0
0x1b7775d45b44022ad4008c489509a7aa0304e24a04c641dcda5d90a683270f00,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '330998958500402369088777507', 'newBalance': '331379808154490264201453921'}]",{},,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('380849654087895112676414')},0
0xc3e733cf73dc36215e510234f87cd7ce3c0ae61e45fbb7082ec06a1e1b93d025,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '331379808154490264201453921', 'newBalance': '330579808154490264201453921'}]","{'0x40AdeDc0b097717583eD2C97645eB46e5B58CC78': [['0xe02F8E39b8cFA7d3b62307E46077669010883459', Decimal('800000000000000000000000')]]}",,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('-800000000000000000000000')},0
0xbd4063097783c080c98a359490bcdc91e8d7132b7413f199eb9e06ba22a99e6a,[],"[{'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'previousBalance': '617578989852866565195332', 'newBalance': '1894088904447826822256046'}]","{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': [['0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', Decimal('1276509914594960257060714')]]}",,,,{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': Decimal('1276509914594960257060714')},0
0xb4059483d31f93caafeba57fb16d04d195c9b42a91c4646030d9c10b89e56c47,[],"[{'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'previousBalance': '1894088904447826822256046', 'newBalance': '1844088904447826822256046'}]","{'0x3a0c69a1d3af0F45e06292A67fd68270a0Cb694A': [['0xCF263cEe139763114fAaFC5F52865135412F50Ec', Decimal('50000000000000000000000')]]}",,,,{'0xCF263cEe139763114fAaFC5F52865135412F50Ec': Decimal('-50000000000000000000000')},0
0x19934968bd7ab53d41231215b63bd49dcc5f28d682c3afa264c18c465bada4e9,[],"[{'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'previousBalance': '330579808154490264201453921', 'newBalance': '330941202617670928771622397'}]",{},,,,{'0xe02F8E39b8cFA7d3b62307E46077669010883459': Decimal('361394463180664570168476')},0
0x83a67e62e7ebf7ad188d216c2bd634383f7d41babf0ce96f7a7a2c17ef627741,[],"[{'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'previousBalance': '1229918264616830576083516', 'newBalance': '1205613252664750274511076'}]","{'0xFb55AF0ef0DcdeC92Bd3752E7a9237dfEfB8AcC0': [['0x9843C8a8263308A309BfC3C2d1c308126D8E754D', Decimal('24305011952080301572440')]]}",,,,{'0x9843C8a8263308A309BfC3C2d1c308126D8E754D': Decimal('-24305011952080301572440')},0
