txnHash,delegateChange,delegateVotingPowerChange,transfer
0xf8b39761fad0a8341481cf14f48d820712ac2b4999ade1bdd11292eb8f42e9db,[],"[{'Unnamed: 0': 130, 'id': '1642589628-197', 'txnHash': '0xf8b39761fad0a8341481cf14f48d820712ac2b4999ade1bdd11292eb8f42e9db', 'blockTimestamp': 1642589628, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '332187175928426122785796528', 'previousBalance': '332687175928426122785796528', 'blockNumber': 14035558}]","[{'txnHash': '0xf8b39761fad0a8341481cf14f48d820712ac2b4999ade1bdd11292eb8f42e9db', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0xfdA462548Ce04282f4B6D6619823a7C64Fdc0185', 'value': '500000000000000000000000'}]"
0x77fdf1d247b2fb00453158d6bfbf9378a1b304837e2580c01166c15d952cc105,[],"[{'Unnamed: 0': 131, 'id': '1642637095-299', 'txnHash': '0x77fdf1d247b2fb00453158d6bfbf9378a1b304837e2580c01166c15d952cc105', 'blockTimestamp': 1642637095, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '332284496956919476685167598', 'previousBalance': '332187175928426122785796528', 'blockNumber': 14039126}, {'Unnamed: 0': 132, 'id': '1642637095-302', 'txnHash': '0x77fdf1d247b2fb00453158d6bfbf9378a1b304837e2580c01166c15d952cc105', 'blockTimestamp': 1642637095, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '332561916030139062176955314', 'previousBalance': '332284496956919476685167598', 'blockNumber': 14039126}, {'Unnamed: 0': 133, 'id': '1642637095-305', 'txnHash': '0x77fdf1d247b2fb00453158d6bfbf9378a1b304837e2580c01166c15d952cc105', 'blockTimestamp': 1642637095, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '332674522738188823040871782', 'previousBalance': '332561916030139062176955314', 'blockNumber': 14039126}, {'Unnamed: 0': 134, 'id': '1642637095-308', 'txnHash': '0x77fdf1d247b2fb00453158d6bfbf9378a1b304837e2580c01166c15d952cc105', 'blockTimestamp': 1642637095, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '333192378297096557312127554', 'previousBalance': '332674522738188823040871782', 'blockNumber': 14039126}]","[{'txnHash': '0x77fdf1d247b2fb00453158d6bfbf9378a1b304837e2580c01166c15d952cc105', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '160945620840161783664568'}, {'txnHash': '0x77fdf1d247b2fb00453158d6bfbf9378a1b304837e2580c01166c15d952cc105', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '160945620840161783664568'}, {'txnHash': '0x77fdf1d247b2fb00453158d6bfbf9378a1b304837e2580c01166c15d952cc105', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '160945620840161783664568'}, {'txnHash': '0x77fdf1d247b2fb00453158d6bfbf9378a1b304837e2580c01166c15d952cc105', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '160945620840161783664568'}]"
0x2a849b1162f7a89e082d3f7f7f54a72b743891b10d019eccfaca141a2e1d0439,[],"[{'Unnamed: 0': 135, 'id': '1642638325-245', 'txnHash': '0x2a849b1162f7a89e082d3f7f7f54a72b743891b10d019eccfaca141a2e1d0439', 'blockTimestamp': 1642638325, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '332914959223876971842127554', 'previousBalance': '333192378297096557312127554', 'blockNumber': 14039223}]","[{'txnHash': '0x2a849b1162f7a89e082d3f7f7f54a72b743891b10d019eccfaca141a2e1d0439', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0x1E212e054d74ed136256fc5a5DDdB4867c6E003F', 'value': '277419073219585470000000'}]"
0x4adf72504d9790cb6762e9df1b8588e187f0a0811c9ab14e3ceb02ff6b447421,[],"[{'Unnamed: 0': 136, 'id': '1642639138-185', 'txnHash': '0x4adf72504d9790cb6762e9df1b8588e187f0a0811c9ab14e3ceb02ff6b447421', 'blockTimestamp': 1642639138, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '332817638195383617942127554', 'previousBalance': '332914959223876971842127554', 'blockNumber': 14039277}]","[{'txnHash': '0x4adf72504d9790cb6762e9df1b8588e187f0a0811c9ab14e3ceb02ff6b447421', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0x38039dD47636154273b287F74C432Cac83Da97e2', 'value': '97321028493353900000000'}]"
0x325c4ef4ffc741f8a031990a2f23846b723d88945255908efd4cc6378d8ef92f,[],"[{'Unnamed: 0': 137, 'id': '1642656948-179', 'txnHash': '0x325c4ef4ffc741f8a031990a2f23846b723d88945255908efd4cc6378d8ef92f', 'blockTimestamp': 1642656948, 'delegate': '0xc5dc6055109b58dabc22d7840689c94252737ba4', 'newBalance': '5214238454830696580183', 'previousBalance': '4568704714317361270299', 'blockNumber': 14040569}]","[{'txnHash': '0x325c4ef4ffc741f8a031990a2f23846b723d88945255908efd4cc6378d8ef92f', 'from': '0x4a9b7eDD67f58654a2c33B587f98c5709AC7d482', 'to': '0xC5DC6055109B58dABc22D7840689c94252737Ba4', 'value': '184681484831674607035'}]"
0x46b1b1117007f1bfe3111633ee0809548037d613c3d9b51ff4095bacdfed7fed,[],"[{'Unnamed: 0': 138, 'id': '1642657519-79', 'txnHash': '0x46b1b1117007f1bfe3111633ee0809548037d613c3d9b51ff4095bacdfed7fed', 'blockTimestamp': 1642657519, 'delegate': '0xc5dc6055109b58dabc22d7840689c94252737ba4', 'newBalance': '0', 'previousBalance': '5214238454830696580183', 'blockNumber': 14040613}]","[{'txnHash': '0x46b1b1117007f1bfe3111633ee0809548037d613c3d9b51ff4095bacdfed7fed', 'from': '0xC5DC6055109B58dABc22D7840689c94252737Ba4', 'to': '0xFb55AF0ef0DcdeC92Bd3752E7a9237dfEfB8AcC0', 'value': '5214238454830696580183'}]"
0xb0ba5ff3f73c5d849fd54608ee4c38d2fa4a6018281fa0c624267737f4330b52,[],"[{'Unnamed: 0': 139, 'id': '1642677690-195', 'txnHash': '0xb0ba5ff3f73c5d849fd54608ee4c38d2fa4a6018281fa0c624267737f4330b52', 'blockTimestamp': 1642677690, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '332783638195383617942127554', 'previousBalance': '332817638195383617942127554', 'blockNumber': 14042126}, {'Unnamed: 0': 140, 'id': '1642677690-198', 'txnHash': '0xb0ba5ff3f73c5d849fd54608ee4c38d2fa4a6018281fa0c624267737f4330b52', 'blockTimestamp': 1642677690, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '331967638195383617942127554', 'previousBalance': '332783638195383617942127554', 'blockNumber': 14042126}]","[{'txnHash': '0xb0ba5ff3f73c5d849fd54608ee4c38d2fa4a6018281fa0c624267737f4330b52', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0x29e3b0E8dF4Ee3f71a62C34847c34E139fC0b297', 'value': '34000000000000000000000'}, {'txnHash': '0xb0ba5ff3f73c5d849fd54608ee4c38d2fa4a6018281fa0c624267737f4330b52', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0x29e3b0E8dF4Ee3f71a62C34847c34E139fC0b297', 'value': '34000000000000000000000'}]"
0x73fd13302147bf81fe3574f0b0117db8508de57d7ba350b2f488c9acb5dd3aec,[],"[{'Unnamed: 0': 141, 'id': '1643241731-128', 'txnHash': '0x73fd13302147bf81fe3574f0b0117db8508de57d7ba350b2f488c9acb5dd3aec', 'blockTimestamp': 1643241731, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '332055500732973744750984987', 'previousBalance': '331967638195383617942127554', 'blockNumber': 14084343}, {'Unnamed: 0': 142, 'id': '1643241731-131', 'txnHash': '0x73fd13302147bf81fe3574f0b0117db8508de57d7ba350b2f488c9acb5dd3aec', 'blockTimestamp': 1643241731, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '332286260879450408131864560', 'previousBalance': '332055500732973744750984987', 'blockNumber': 14084343}, {'Unnamed: 0': 143, 'id': '1643241731-134', 'txnHash': '0x73fd13302147bf81fe3574f0b0117db8508de57d7ba350b2f488c9acb5dd3aec', 'blockTimestamp': 1643241731, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '332379630141261663874722282', 'previousBalance': '332286260879450408131864560', 'blockNumber': 14084343}, {'Unnamed: 0': 144, 'id': '1643241731-137', 'txnHash': '0x73fd13302147bf81fe3574f0b0117db8508de57d7ba350b2f488c9acb5dd3aec', 'blockTimestamp': 1643241731, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '332813763728945874523575728', 'previousBalance': '332379630141261663874722282', 'blockNumber': 14084343}]","[{'txnHash': '0x73fd13302147bf81fe3574f0b0117db8508de57d7ba350b2f488c9acb5dd3aec', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '190171906977282757336418'}, {'txnHash': '0x73fd13302147bf81fe3574f0b0117db8508de57d7ba350b2f488c9acb5dd3aec', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '190171906977282757336418'}, {'txnHash': '0x73fd13302147bf81fe3574f0b0117db8508de57d7ba350b2f488c9acb5dd3aec', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '190171906977282757336418'}, {'txnHash': '0x73fd13302147bf81fe3574f0b0117db8508de57d7ba350b2f488c9acb5dd3aec', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '190171906977282757336418'}]"
0xd29d56386b32e1995107b05cc8c0f11189410ae64a17c5790f243a2c89a03a22,[],"[{'Unnamed: 0': 145, 'id': '1643243108-311', 'txnHash': '0xd29d56386b32e1995107b05cc8c0f11189410ae64a17c5790f243a2c89a03a22', 'blockTimestamp': 1643243108, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '332583003578945874523575728', 'previousBalance': '332813763728945874523575728', 'blockNumber': 14084440}]","[{'txnHash': '0xd29d56386b32e1995107b05cc8c0f11189410ae64a17c5790f243a2c89a03a22', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0x1E212e054d74ed136256fc5a5DDdB4867c6E003F', 'value': '230760150000000000000000'}]"
0x30cbbdb5b06a955b6011de8a73d21d3e88c543e8815085217bdda2dcbb948d32,[],"[{'Unnamed: 0': 146, 'id': '1643243265-29', 'txnHash': '0x30cbbdb5b06a955b6011de8a73d21d3e88c543e8815085217bdda2dcbb948d32', 'blockTimestamp': 1643243265, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '332495141040945874523575728', 'previousBalance': '332583003578945874523575728', 'blockNumber': 14084458}]","[{'txnHash': '0x30cbbdb5b06a955b6011de8a73d21d3e88c543e8815085217bdda2dcbb948d32', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0x38039dD47636154273b287F74C432Cac83Da97e2', 'value': '87862538000000000000000'}]"
0x86e4e737ca0bd3ba85b9e9a005ec8f2278d2e20a38fe46b2b02e42fffaae110b,[],"[{'Unnamed: 0': 147, 'id': '1643282265-113', 'txnHash': '0x86e4e737ca0bd3ba85b9e9a005ec8f2278d2e20a38fe46b2b02e42fffaae110b', 'blockTimestamp': 1643282265, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '332445141040945874523575728', 'previousBalance': '332495141040945874523575728', 'blockNumber': 14087367}]","[{'txnHash': '0x86e4e737ca0bd3ba85b9e9a005ec8f2278d2e20a38fe46b2b02e42fffaae110b', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0x7893bbb46613d7a4FbcC31Dab4C9b823FfeE1026', 'value': '50000000000000000000000'}]"
0xc88e6e26d328d6576dd3b94ff19b48e3d8dee15ea09f4c92c6edfee73aa53462,"[{'Unnamed: 0': 18, 'id': '1643356332-31', 'txnHash': '0xc88e6e26d328d6576dd3b94ff19b48e3d8dee15ea09f4c92c6edfee73aa53462', 'blockNumber': 14092927, 'blockTimestamp': 1643356332, 'delegate': '0x5bf2141af1de319aa04d89698aeda9f9ccf226df', 'delegator': '0x5bf2141af1de319aa04d89698aeda9f9ccf226df', 'previousDelegate': '0x0000000000000000000000000000000000000000'}]","[{'Unnamed: 0': 148, 'id': '1643356332-32', 'txnHash': '0xc88e6e26d328d6576dd3b94ff19b48e3d8dee15ea09f4c92c6edfee73aa53462', 'blockTimestamp': 1643356332, 'delegate': '0x5bf2141af1de319aa04d89698aeda9f9ccf226df', 'newBalance': '69908162565738957341', 'previousBalance': '0', 'blockNumber': 14092927}]",[]
0x34bf739666ca6c33649a961989f1819aa2479546e240f95b51b782b921e3e7ca,[],"[{'Unnamed: 0': 149, 'id': '1643452660-153', 'txnHash': '0x34bf739666ca6c33649a961989f1819aa2479546e240f95b51b782b921e3e7ca', 'blockTimestamp': 1643452660, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '331645141040945874523575728', 'previousBalance': '332445141040945874523575728', 'blockNumber': 14100174}]","[{'txnHash': '0x34bf739666ca6c33649a961989f1819aa2479546e240f95b51b782b921e3e7ca', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0x40AdeDc0b097717583eD2C97645eB46e5B58CC78', 'value': '800000000000000000000000'}]"
0xfb5fac2395c7cdd341d8bac1d72c6209407f1c59f134893854aec2e3d62e7410,[],"[{'Unnamed: 0': 150, 'id': '1643490029-530', 'txnHash': '0xfb5fac2395c7cdd341d8bac1d72c6209407f1c59f134893854aec2e3d62e7410', 'blockTimestamp': 1643490029, 'delegate': '0x5bf2141af1de319aa04d89698aeda9f9ccf226df', 'newBalance': '645946331682597199613', 'previousBalance': '69908162565738957341', 'blockNumber': 14102962}]","[{'txnHash': '0xfb5fac2395c7cdd341d8bac1d72c6209407f1c59f134893854aec2e3d62e7410', 'from': '0x4121a258674e507c990cDF390F74d4EF27592114', 'to': '0x5Bf2141AF1De319aa04d89698AEDa9F9ccf226dF', 'value': '576038169116858242272'}]"
0x82a7e1212bff84e2379344daedc24318d025dd432dbdd4c2fe34c85208f2721e,[],"[{'Unnamed: 0': 151, 'id': '1643490145-19', 'txnHash': '0x82a7e1212bff84e2379344daedc24318d025dd432dbdd4c2fe34c85208f2721e', 'blockTimestamp': 1643490145, 'delegate': '0x5bf2141af1de319aa04d89698aeda9f9ccf226df', 'newBalance': '1087405947346900699069', 'previousBalance': '645946331682597199613', 'blockNumber': 14102969}]","[{'txnHash': '0x82a7e1212bff84e2379344daedc24318d025dd432dbdd4c2fe34c85208f2721e', 'from': '0xd9e1cE17f2641f24aE83637ab66a2cca9C378B9F', 'to': '0xFb55AF0ef0DcdeC92Bd3752E7a9237dfEfB8AcC0', 'value': '80000000000000000'}]"
0x23d85e2f4ec60932198a8ffa9c162467a2d1d58a112be275b17ff003b18a01d8,[],"[{'Unnamed: 0': 152, 'id': '1643490287-397', 'txnHash': '0x23d85e2f4ec60932198a8ffa9c162467a2d1d58a112be275b17ff003b18a01d8', 'blockTimestamp': 1643490287, 'delegate': '0x5bf2141af1de319aa04d89698aeda9f9ccf226df', 'newBalance': '0', 'previousBalance': '1087405947346900699069', 'blockNumber': 14102983}]","[{'txnHash': '0x23d85e2f4ec60932198a8ffa9c162467a2d1d58a112be275b17ff003b18a01d8', 'from': '0x5Bf2141AF1De319aa04d89698AEDa9F9ccf226dF', 'to': '0xFb55AF0ef0DcdeC92Bd3752E7a9237dfEfB8AcC0', 'value': '1087405947346900699069'}]"
0x224d5f82618e1cc89f2fd1dfd9a94d353627056961e4a0215af808a6b5e1a722,[],"[{'Unnamed: 0': 153, 'id': '1643615316-168', 'txnHash': '0x224d5f82618e1cc89f2fd1dfd9a94d353627056961e4a0215af808a6b5e1a722', 'blockTimestamp': 1643615316, 'delegate': '0x5bf2141af1de319aa04d89698aeda9f9ccf226df', 'newBalance': '110900782150674155883', 'previousBalance': '0', 'blockNumber': 14112389}]","[{'txnHash': '0x224d5f82618e1cc89f2fd1dfd9a94d353627056961e4a0215af808a6b5e1a722', 'from': '0x4121a258674e507c990cDF390F74d4EF27592114', 'to': '0x5Bf2141AF1De319aa04d89698AEDa9F9ccf226dF', 'value': '110900782150674155883'}]"
0x7ddddb28aad0ed1f582034d0beefd4fbc36d7faa00131a2a2f8e83d7807806c4,[],"[{'Unnamed: 0': 154, 'id': '1643615340-228', 'txnHash': '0x7ddddb28aad0ed1f582034d0beefd4fbc36d7faa00131a2a2f8e83d7807806c4', 'blockTimestamp': 1643615340, 'delegate': '0x5bf2141af1de319aa04d89698aeda9f9ccf226df', 'newBalance': '144888868966466819648', 'previousBalance': '110900782150674155883', 'blockNumber': 14112393}]","[{'txnHash': '0x7ddddb28aad0ed1f582034d0beefd4fbc36d7faa00131a2a2f8e83d7807806c4', 'from': '0x4121a258674e507c990cDF390F74d4EF27592114', 'to': '0x5Bf2141AF1De319aa04d89698AEDa9F9ccf226dF', 'value': '33988086815792663765'}]"
0x74f7524a2da531c042f5224f4f4007be73f9db295b489f7d3c595f6f2e364405,[],"[{'Unnamed: 0': 155, 'id': '1643631603-206', 'txnHash': '0x74f7524a2da531c042f5224f4f4007be73f9db295b489f7d3c595f6f2e364405', 'blockTimestamp': 1643631603, 'delegate': '0x5bf2141af1de319aa04d89698aeda9f9ccf226df', 'newBalance': '0', 'previousBalance': '144888868966466819648', 'blockNumber': 14113609}]","[{'txnHash': '0x74f7524a2da531c042f5224f4f4007be73f9db295b489f7d3c595f6f2e364405', 'from': '0x5Bf2141AF1De319aa04d89698AEDa9F9ccf226dF', 'to': '0x0C462Dbb9EC8cD1630f1728B2CFD2769d09f0dd5', 'value': '144888868966466819648'}]"
0x73e7ae87eac14b05a67f4329160a6c6deafb97b87ed1f6650a2a64416b9c001f,[],"[{'Unnamed: 0': 156, 'id': '1643705127-2', 'txnHash': '0x73e7ae87eac14b05a67f4329160a6c6deafb97b87ed1f6650a2a64416b9c001f', 'blockTimestamp': 1643705127, 'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'newBalance': '7084862749544731946558430', 'previousBalance': '6446830553535937764248266', 'blockNumber': 14119154}]","[{'txnHash': '0x73e7ae87eac14b05a67f4329160a6c6deafb97b87ed1f6650a2a64416b9c001f', 'from': '0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', 'to': '0x617c34A9B6F080a0f25988DB6C903a8348D41081', 'value': '638032196008794182310164'}]"
0x50525bc324bbb84f85b4e7530dc1bdf959b57e9679f3739df71eb62123ff1e52,[],"[{'Unnamed: 0': 157, 'id': '1643705497-64', 'txnHash': '0x50525bc324bbb84f85b4e7530dc1bdf959b57e9679f3739df71eb62123ff1e52', 'blockTimestamp': 1643705497, 'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'newBalance': '2817578989852866565195332', 'previousBalance': '7084862749544731946558430', 'blockNumber': 14119193}]","[{'txnHash': '0x50525bc324bbb84f85b4e7530dc1bdf959b57e9679f3739df71eb62123ff1e52', 'from': '0x617c34A9B6F080a0f25988DB6C903a8348D41081', 'to': '0x0C462Dbb9EC8cD1630f1728B2CFD2769d09f0dd5', 'value': '4267283759691865381363098'}]"
0x203d89576f6f15743375f937ebaeb2c0353246cacaf41bf72ad0e830212544fb,[],"[{'Unnamed: 0': 158, 'id': '1643707715-512', 'txnHash': '0x203d89576f6f15743375f937ebaeb2c0353246cacaf41bf72ad0e830212544fb', 'blockTimestamp': 1643707715, 'delegate': '0x9843c8a8263308a309bfc3c2d1c308126d8e754d', 'newBalance': '1244918264616830576083516', 'previousBalance': '403619960033708641363408', 'blockNumber': 14119341}]","[{'txnHash': '0x203d89576f6f15743375f937ebaeb2c0353246cacaf41bf72ad0e830212544fb', 'from': '0x43365213237ab259C707Bc2Cbc3e07d123ae2AD5', 'to': '0x9843C8a8263308A309BfC3C2d1c308126D8E754D', 'value': '841298304583121934720108'}]"
0x54a491c21cc6fddf7e77c1a69c88a6c2db80b78fbdeb8cfc5c3a61658147e9e5,[],"[{'Unnamed: 0': 159, 'id': '1643743017-191', 'txnHash': '0x54a491c21cc6fddf7e77c1a69c88a6c2db80b78fbdeb8cfc5c3a61658147e9e5', 'blockTimestamp': 1643743017, 'delegate': '0x425712a974d4f2802309e0e68d001756363c1c55', 'newBalance': '0', 'previousBalance': '880315972180520969199501', 'blockNumber': 14121974}]","[{'txnHash': '0x54a491c21cc6fddf7e77c1a69c88a6c2db80b78fbdeb8cfc5c3a61658147e9e5', 'from': '0x425712a974D4f2802309e0E68d001756363c1C55', 'to': '0x0C462Dbb9EC8cD1630f1728B2CFD2769d09f0dd5', 'value': '880315972180520969199501'}]"
0x6e359fad12cbe944aaa098c0fdf07a0098d59cf0535e73e032b6a02696417d27,[],"[{'Unnamed: 0': 160, 'id': '1643791506-645', 'txnHash': '0x6e359fad12cbe944aaa098c0fdf07a0098d59cf0535e73e032b6a02696417d27', 'blockTimestamp': 1643791506, 'delegate': '0xcf263cee139763114faafc5f52865135412f50ec', 'newBalance': '617578989852866565195332', 'previousBalance': '2817578989852866565195332', 'blockNumber': 14125642}]","[{'txnHash': '0x6e359fad12cbe944aaa098c0fdf07a0098d59cf0535e73e032b6a02696417d27', 'from': '0xCF263cEe139763114fAaFC5F52865135412F50Ec', 'to': '0x0C462Dbb9EC8cD1630f1728B2CFD2769d09f0dd5', 'value': '2200000000000000000000000'}]"
0x7c8f71699985fc9912518f835a71b44e2bcc2b9772e92979fdc3fb6ca82100da,[],"[{'Unnamed: 0': 161, 'id': '1643847413-412', 'txnHash': '0x7c8f71699985fc9912518f835a71b44e2bcc2b9772e92979fdc3fb6ca82100da', 'blockTimestamp': 1643847413, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '331948958500402369088777507', 'previousBalance': '331645141040945874523575728', 'blockNumber': 14129800}]","[{'txnHash': '0x7c8f71699985fc9912518f835a71b44e2bcc2b9772e92979fdc3fb6ca82100da', 'from': '0x4f91F01cE8ec07c9B1f6a82c18811848254917Ab', 'to': '0x51fE22abAF4a26631b2913E417c0560D547797a7', 'value': '196276572511995825264355'}]"
0x5be5c0f25fa4234041884bd86ca768ab8889238ad8917f2ebb9a47f42f3b5d99,[],"[{'Unnamed: 0': 162, 'id': '1643971256-54', 'txnHash': '0x5be5c0f25fa4234041884bd86ca768ab8889238ad8917f2ebb9a47f42f3b5d99', 'blockTimestamp': 1643971256, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '331918958500402369088777507', 'previousBalance': '331948958500402369088777507', 'blockNumber': 14139011}, {'Unnamed: 0': 163, 'id': '1643971256-57', 'txnHash': '0x5be5c0f25fa4234041884bd86ca768ab8889238ad8917f2ebb9a47f42f3b5d99', 'blockTimestamp': 1643971256, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '331198958500402369088777507', 'previousBalance': '331918958500402369088777507', 'blockNumber': 14139011}]","[{'txnHash': '0x5be5c0f25fa4234041884bd86ca768ab8889238ad8917f2ebb9a47f42f3b5d99', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0x29e3b0E8dF4Ee3f71a62C34847c34E139fC0b297', 'value': '30000000000000000000000'}, {'txnHash': '0x5be5c0f25fa4234041884bd86ca768ab8889238ad8917f2ebb9a47f42f3b5d99', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0x29e3b0E8dF4Ee3f71a62C34847c34E139fC0b297', 'value': '30000000000000000000000'}]"
0x9ba002a4de0e16bd0923609d49ffb33fbca35762b671998dc40662aa4b89d476,[],"[{'Unnamed: 0': 164, 'id': '1644222630-164', 'txnHash': '0x9ba002a4de0e16bd0923609d49ffb33fbca35762b671998dc40662aa4b89d476', 'blockTimestamp': 1644222630, 'delegate': '0xe02f8e39b8cfa7d3b62307e46077669010883459', 'newBalance': '330998958500402369088777507', 'previousBalance': '331198958500402369088777507', 'blockNumber': 14157895}]","[{'txnHash': '0x9ba002a4de0e16bd0923609d49ffb33fbca35762b671998dc40662aa4b89d476', 'from': '0xe02F8E39b8cFA7d3b62307E46077669010883459', 'to': '0xfdA462548Ce04282f4B6D6619823a7C64Fdc0185', 'value': '200000000000000000000000'}]"
